,tweet_content,tweet_date,Sentiment,sentiment_score,hashtags,id_dist
250,michael vaughan jasprit bumrah enjoys bowling at joe root and could severely limit his output next summersame goes for pat cummins in auswhere root has never scored a hundredengland has to find a way of succeeding when the root doesnt make big runs httpstcomieaiovdys,2024-09-10 12:43:11,Negative 😡,0.8250080943107605,Sports,43
251,michael vaughan jasprit bumrah enjoys bowling at joe root and could severely limit his output next summersame goes for pat cummins in auswhere root has never scored a hundredengland has to find a way of succeeding when the root doesnt make big runs httpstcomieaiovdys,2024-09-10 12:43:11,Negative 😡,0.8250080943107605,Cricket,43
252,michael vaughan jasprit bumrah enjoys bowling at joe root and could severely limit his output next summersame goes for pat cummins in auswhere root has never scored a hundredengland has to find a way of succeeding when the root doesnt make big runs httpstcomieaiovdys,2024-09-10 12:43:11,Negative 😡,0.8250080943107605,England,43
253,joe root in the test summer tests runs avg ss hs catches englands test player of the summer joe root the mvp rounds off another glorious home test summer with most test centuries for england httpstcoxkvlohjs,2024-09-13 06:00:12,Positive ❤️,0.5057951211929321,Saving,44
254,joe root in the test summer tests runs avg ss hs catches englands test player of the summer joe root the mvp rounds off another glorious home test summer with most test centuries for england httpstcoxkvlohjs,2024-09-13 06:00:12,Positive ❤️,0.5057951211929321,Economics,44
255,joe root in the test summer tests runs avg ss hs catches englands test player of the summer joe root the mvp rounds off another glorious home test summer with most test centuries for england httpstcoxkvlohjs,2024-09-13 06:00:12,Positive ❤️,0.5057951211929321,Finance,44
256,joe root in the test summer tests runs avg ss hs catches englands test player of the summer joe root the mvp rounds off another glorious home test summer with most test centuries for england httpstcoxkvlohjs,2024-09-13 06:00:12,Positive ❤️,0.5057951211929321,Money,44
257,joe root in the test summer tests runs avg ss hs catches englands test player of the summer joe root the mvp rounds off another glorious home test summer with most test centuries for england httpstcoxkvlohjs,2024-09-13 06:00:12,Positive ❤️,0.5057951211929321,Investing,44
258,joe root in the test summer tests runs avg ss hs catches englands test player of the summer joe root the mvp rounds off another glorious home test summer with most test centuries for england httpstcoxkvlohjs,2024-09-13 06:00:12,Positive ❤️,0.5057951211929321,Saving Money,44
259,joe root in the test summer tests runs avg ss hs catches englands test player of the summer joe root the mvp rounds off another glorious home test summer with most test centuries for england httpstcoxkvlohjs,2024-09-13 06:00:12,Positive ❤️,0.5057951211929321,Management,44
260,joe root in the test summer tests runs avg ss hs catches englands test player of the summer joe root the mvp rounds off another glorious home test summer with most test centuries for england httpstcoxkvlohjs,2024-09-13 06:00:12,Positive ❤️,0.5057951211929321,Investment,44
261,joe root in the test summer tests runs avg ss hs catches englands test player of the summer joe root the mvp rounds off another glorious home test summer with most test centuries for england httpstcoxkvlohjs,2024-09-13 06:00:12,Positive ❤️,0.5057951211929321,Money Management,44
262,joe root in the test summer tests runs avg ss hs catches englands test player of the summer joe root the mvp rounds off another glorious home test summer with most test centuries for england httpstcoxkvlohjs,2024-09-13 06:00:12,Positive ❤️,0.5057951211929321,Economy,44
263,england captain ollie pope i wouldnt say it was complacency it has been a long summer but nothing to do with this result i think it was one of those days where it didnt come off weve played some great days and well look back at this engvsl httpstconussszgydn,2024-09-09 12:47:20,Positive ❤️,0.44520556926727295,Saving,45
264,england captain ollie pope i wouldnt say it was complacency it has been a long summer but nothing to do with this result i think it was one of those days where it didnt come off weve played some great days and well look back at this engvsl httpstconussszgydn,2024-09-09 12:47:20,Positive ❤️,0.44520556926727295,Economics,45
265,england captain ollie pope i wouldnt say it was complacency it has been a long summer but nothing to do with this result i think it was one of those days where it didnt come off weve played some great days and well look back at this engvsl httpstconussszgydn,2024-09-09 12:47:20,Positive ❤️,0.44520556926727295,Finance,45
266,england captain ollie pope i wouldnt say it was complacency it has been a long summer but nothing to do with this result i think it was one of those days where it didnt come off weve played some great days and well look back at this engvsl httpstconussszgydn,2024-09-09 12:47:20,Positive ❤️,0.44520556926727295,Money,45
267,england captain ollie pope i wouldnt say it was complacency it has been a long summer but nothing to do with this result i think it was one of those days where it didnt come off weve played some great days and well look back at this engvsl httpstconussszgydn,2024-09-09 12:47:20,Positive ❤️,0.44520556926727295,Investing,45
268,england captain ollie pope i wouldnt say it was complacency it has been a long summer but nothing to do with this result i think it was one of those days where it didnt come off weve played some great days and well look back at this engvsl httpstconussszgydn,2024-09-09 12:47:20,Positive ❤️,0.44520556926727295,Saving Money,45
269,england captain ollie pope i wouldnt say it was complacency it has been a long summer but nothing to do with this result i think it was one of those days where it didnt come off weve played some great days and well look back at this engvsl httpstconussszgydn,2024-09-09 12:47:20,Positive ❤️,0.44520556926727295,Management,45
270,england captain ollie pope i wouldnt say it was complacency it has been a long summer but nothing to do with this result i think it was one of those days where it didnt come off weve played some great days and well look back at this engvsl httpstconussszgydn,2024-09-09 12:47:20,Positive ❤️,0.44520556926727295,Investment,45
271,england captain ollie pope i wouldnt say it was complacency it has been a long summer but nothing to do with this result i think it was one of those days where it didnt come off weve played some great days and well look back at this engvsl httpstconussszgydn,2024-09-09 12:47:20,Positive ❤️,0.44520556926727295,Money Management,45
272,england captain ollie pope i wouldnt say it was complacency it has been a long summer but nothing to do with this result i think it was one of those days where it didnt come off weve played some great days and well look back at this engvsl httpstconussszgydn,2024-09-09 12:47:20,Positive ❤️,0.44520556926727295,Economy,45
273,englands first test loss of the home summer comes after five consecutive wins engvsl wtc tests sportskeeda kenningtonoval httpstcojfuazkb,2024-09-09 12:44:52,Neutral 💛,0.6176649332046509,wtc,46
274,englands first test loss of the home summer comes after five consecutive wins engvsl wtc tests sportskeeda kenningtonoval httpstcojfuazkb,2024-09-09 12:44:52,Neutral 💛,0.6176649332046509,world,46
275,englands first test loss of the home summer comes after five consecutive wins engvsl wtc tests sportskeeda kenningtonoval httpstcojfuazkb,2024-09-09 12:44:52,Neutral 💛,0.6176649332046509,rugby,46
276,englands first test loss of the home summer comes after five consecutive wins engvsl wtc tests sportskeeda kenningtonoval httpstcojfuazkb,2024-09-09 12:44:52,Neutral 💛,0.6176649332046509,scotland,46
277,englands first test loss of the home summer comes after five consecutive wins engvsl wtc tests sportskeeda kenningtonoval httpstcojfuazkb,2024-09-09 12:44:52,Neutral 💛,0.6176649332046509,england,46
278,sammy loks athletics journey continues with impressive style this summer huge congratulations in being selected for the u england team in the recent home nations international eton sammy had the honour amp privilege of being team captain he also jumped in the hj httpstcoqtpbtkpy,2024-09-09 18:50:13,Positive ❤️,0.6969007253646851,Soccer,47
279,sammy loks athletics journey continues with impressive style this summer huge congratulations in being selected for the u england team in the recent home nations international eton sammy had the honour amp privilege of being team captain he also jumped in the hj httpstcoqtpbtkpy,2024-09-09 18:50:13,Positive ❤️,0.6969007253646851,America,47
280,sammy loks athletics journey continues with impressive style this summer huge congratulations in being selected for the u england team in the recent home nations international eton sammy had the honour amp privilege of being team captain he also jumped in the hj httpstcoqtpbtkpy,2024-09-09 18:50:13,Positive ❤️,0.6969007253646851,Usa,47
281,sammy loks athletics journey continues with impressive style this summer huge congratulations in being selected for the u england team in the recent home nations international eton sammy had the honour amp privilege of being team captain he also jumped in the hj httpstcoqtpbtkpy,2024-09-09 18:50:13,Positive ❤️,0.6969007253646851,United States,47
282,sammy loks athletics journey continues with impressive style this summer huge congratulations in being selected for the u england team in the recent home nations international eton sammy had the honour amp privilege of being team captain he also jumped in the hj httpstcoqtpbtkpy,2024-09-09 18:50:13,Positive ❤️,0.6969007253646851,World,47
283,jack in year made waves this summer at the aquaticsgb and english nationals placing within the top in multiple events and earning a spot on the swimengland national pathway congratulations jack swimming swimmer httpstcosxbhouotj,2024-09-13 09:00:25,Positive ❤️,0.7599121332168579,Teamwork,48
284,jack in year made waves this summer at the aquaticsgb and english nationals placing within the top in multiple events and earning a spot on the swimengland national pathway congratulations jack swimming swimmer httpstcosxbhouotj,2024-09-13 09:00:25,Positive ❤️,0.7599121332168579,Sports,48
285,jack in year made waves this summer at the aquaticsgb and english nationals placing within the top in multiple events and earning a spot on the swimengland national pathway congratulations jack swimming swimmer httpstcosxbhouotj,2024-09-13 09:00:25,Positive ❤️,0.7599121332168579,Swimming,48
286,jack in year made waves this summer at the aquaticsgb and english nationals placing within the top in multiple events and earning a spot on the swimengland national pathway congratulations jack swimming swimmer httpstcosxbhouotj,2024-09-13 09:00:25,Positive ❤️,0.7599121332168579,World,48
287,we fell short of what we wanted to achieve this summer but this group gave everything and have done us proud your support in germany and back home has been incredible thank you httpstcoybivqqxfje,2024-07-14 21:53:34,Positive ❤️,0.8439193367958069,Europe,49
288,we fell short of what we wanted to achieve this summer but this group gave everything and have done us proud your support in germany and back home has been incredible thank you httpstcoybivqqxfje,2024-07-14 21:53:34,Positive ❤️,0.8439193367958069,Germany,49
289,we fell short of what we wanted to achieve this summer but this group gave everything and have done us proud your support in germany and back home has been incredible thank you httpstcoybivqqxfje,2024-07-14 21:53:34,Positive ❤️,0.8439193367958069,World,49
290,autumn begins on september nd at am edt the last week of summer above normal temps are expected with below normal precipitation for eastern ny and western new england based on the latest climate prediction center forecast for sept th nywx ctwx mawx vtwx httpstcovgvxhqlvv,2024-09-11 00:54:53,Neutral 💛,0.6990634799003601,Climate,50
291,autumn begins on september nd at am edt the last week of summer above normal temps are expected with below normal precipitation for eastern ny and western new england based on the latest climate prediction center forecast for sept th nywx ctwx mawx vtwx httpstcovgvxhqlvv,2024-09-11 00:54:53,Neutral 💛,0.6990634799003601,Climate Change,50
292,autumn begins on september nd at am edt the last week of summer above normal temps are expected with below normal precipitation for eastern ny and western new england based on the latest climate prediction center forecast for sept th nywx ctwx mawx vtwx httpstcovgvxhqlvv,2024-09-11 00:54:53,Neutral 💛,0.6990634799003601,Environmental Issues,50
293,autumn begins on september nd at am edt the last week of summer above normal temps are expected with below normal precipitation for eastern ny and western new england based on the latest climate prediction center forecast for sept th nywx ctwx mawx vtwx httpstcovgvxhqlvv,2024-09-11 00:54:53,Neutral 💛,0.6990634799003601,Environment,50
294,we need you all this summer come on england,2024-06-13 13:27:29,Positive ❤️,0.8679453134536743,Advice,51
295,we need you all this summer come on england,2024-06-13 13:27:29,Positive ❤️,0.8679453134536743,Summer,51
296,we need you all this summer come on england,2024-06-13 13:27:29,Positive ❤️,0.8679453134536743,Tips,51
297,we need you all this summer come on england,2024-06-13 13:27:29,Positive ❤️,0.8679453134536743,Summer Break,51
298,we need you all this summer come on england,2024-06-13 13:27:29,Positive ❤️,0.8679453134536743,Travel,51
299,we need you all this summer come on england,2024-06-13 13:27:29,Positive ❤️,0.8679453134536743,Travel Tips,51
300,we need you all this summer come on england,2024-06-13 13:27:29,Positive ❤️,0.8679453134536743,Tips And Tricks,51
301,sri lanka have denied england a summer sweep httpstconhmzpzq,2024-09-09 16:00:01,Negative 😡,0.546998918056488,Saving,52
302,sri lanka have denied england a summer sweep httpstconhmzpzq,2024-09-09 16:00:01,Negative 😡,0.546998918056488,Economics,52
303,sri lanka have denied england a summer sweep httpstconhmzpzq,2024-09-09 16:00:01,Negative 😡,0.546998918056488,Finance,52
304,sri lanka have denied england a summer sweep httpstconhmzpzq,2024-09-09 16:00:01,Negative 😡,0.546998918056488,Money,52
305,sri lanka have denied england a summer sweep httpstconhmzpzq,2024-09-09 16:00:01,Negative 😡,0.546998918056488,Investing,52
306,sri lanka have denied england a summer sweep httpstconhmzpzq,2024-09-09 16:00:01,Negative 😡,0.546998918056488,Saving Money,52
307,sri lanka have denied england a summer sweep httpstconhmzpzq,2024-09-09 16:00:01,Negative 😡,0.546998918056488,Management,52
308,sri lanka have denied england a summer sweep httpstconhmzpzq,2024-09-09 16:00:01,Negative 😡,0.546998918056488,Investment,52
309,sri lanka have denied england a summer sweep httpstconhmzpzq,2024-09-09 16:00:01,Negative 😡,0.546998918056488,Money Management,52
310,sri lanka have denied england a summer sweep httpstconhmzpzq,2024-09-09 16:00:01,Negative 😡,0.546998918056488,Economy,52
311,fantastic educational workshop for usdawunion reps by srtrcengland at usdaw first series summer school delivered by paul kearns changing hearts and minds be a proud antiracist be the difference friday th october wrd httpstcotyothau,2024-09-10 19:24:18,Positive ❤️,0.6463738679885864,Racial Justice,53
312,fantastic educational workshop for usdawunion reps by srtrcengland at usdaw first series summer school delivered by paul kearns changing hearts and minds be a proud antiracist be the difference friday th october wrd httpstcotyothau,2024-09-10 19:24:18,Positive ❤️,0.6463738679885864,Racism,53
313,fantastic educational workshop for usdawunion reps by srtrcengland at usdaw first series summer school delivered by paul kearns changing hearts and minds be a proud antiracist be the difference friday th october wrd httpstcotyothau,2024-09-10 19:24:18,Positive ❤️,0.6463738679885864,Civil Rights,53
314,fantastic educational workshop for usdawunion reps by srtrcengland at usdaw first series summer school delivered by paul kearns changing hearts and minds be a proud antiracist be the difference friday th october wrd httpstcotyothau,2024-09-10 19:24:18,Positive ❤️,0.6463738679885864,Social,53
315,fantastic educational workshop for usdawunion reps by srtrcengland at usdaw first series summer school delivered by paul kearns changing hearts and minds be a proud antiracist be the difference friday th october wrd httpstcotyothau,2024-09-10 19:24:18,Positive ❤️,0.6463738679885864,Discrimination,53
316,fantastic educational workshop for usdawunion reps by srtrcengland at usdaw first series summer school delivered by paul kearns changing hearts and minds be a proud antiracist be the difference friday th october wrd httpstcotyothau,2024-09-10 19:24:18,Positive ❤️,0.6463738679885864,Diversity,53
317,fantastic educational workshop for usdawunion reps by srtrcengland at usdaw first series summer school delivered by paul kearns changing hearts and minds be a proud antiracist be the difference friday th october wrd httpstcotyothau,2024-09-10 19:24:18,Positive ❤️,0.6463738679885864,Society,53
318,fantastic educational workshop for usdawunion reps by srtrcengland at usdaw first series summer school delivered by paul kearns changing hearts and minds be a proud antiracist be the difference friday th october wrd httpstcotyothau,2024-09-10 19:24:18,Positive ❤️,0.6463738679885864,Human Rights,53
319,fantastic educational workshop for usdawunion reps by srtrcengland at usdaw first series summer school delivered by paul kearns changing hearts and minds be a proud antiracist be the difference friday th october wrd httpstcotyothau,2024-09-10 19:24:18,Positive ❤️,0.6463738679885864,Humanity,53
320,fantastic educational workshop for usdawunion reps by srtrcengland at usdaw first series summer school delivered by paul kearns changing hearts and minds be a proud antiracist be the difference friday th october wrd httpstcotyothau,2024-09-10 19:24:18,Positive ❤️,0.6463738679885864,Social Justice,53
321,fantastic educational workshop for usdawunion reps by srtrcengland at usdaw first series summer school delivered by paul kearns changing hearts and minds be a proud antiracist be the difference friday th october wrd httpstcotyothau,2024-09-10 19:24:18,Positive ❤️,0.6463738679885864,Justice,53
322,newcastle united are apparently plotting a january move for england and lille midfielder angel gomes his contract at lille is up in summer and its thought that paul mitchell will make his move in the january transfer window nufc via poor source but httpstcolmxnnasmt,2024-09-11 19:41:37,Negative 😡,0.5608458518981934,Europe,54
323,newcastle united are apparently plotting a january move for england and lille midfielder angel gomes his contract at lille is up in summer and its thought that paul mitchell will make his move in the january transfer window nufc via poor source but httpstcolmxnnasmt,2024-09-11 19:41:37,Negative 😡,0.5608458518981934,World,54
324,newcastle united are apparently plotting a january move for england and lille midfielder angel gomes his contract at lille is up in summer and its thought that paul mitchell will make his move in the january transfer window nufc via poor source but httpstcolmxnnasmt,2024-09-11 19:41:37,Negative 😡,0.5608458518981934,Football,54
325,newcastle united are apparently plotting a january move for england and lille midfielder angel gomes his contract at lille is up in summer and its thought that paul mitchell will make his move in the january transfer window nufc via poor source but httpstcolmxnnasmt,2024-09-11 19:41:37,Negative 😡,0.5608458518981934,Defi,54
326,gomes foden guehi gallagher smithrowe gibbswhite hudsonodoi and sancho what do these senior england players all have in common they all won the u world cup back in the golden summer of,2024-09-10 19:23:37,Neutral 💛,0.5311919450759888,World,55
327,gomes foden guehi gallagher smithrowe gibbswhite hudsonodoi and sancho what do these senior england players all have in common they all won the u world cup back in the golden summer of,2024-09-10 19:23:37,Neutral 💛,0.5311919450759888,England,55
328,gomes foden guehi gallagher smithrowe gibbswhite hudsonodoi and sancho what do these senior england players all have in common they all won the u world cup back in the golden summer of,2024-09-10 19:23:37,Neutral 💛,0.5311919450759888,France,55
329,gomes foden guehi gallagher smithrowe gibbswhite hudsonodoi and sancho what do these senior england players all have in common they all won the u world cup back in the golden summer of,2024-09-10 19:23:37,Neutral 💛,0.5311919450759888,Defi,55
330,well done to ted winterfoldhs for winning the u british taekwondo championships and being selected for team england in an exhibition against the usa hosted over the summer holidays bromsschool httpstcoagumfvyh,2024-09-14 07:34:13,Positive ❤️,0.6703153848648071,Saving,56
331,well done to ted winterfoldhs for winning the u british taekwondo championships and being selected for team england in an exhibition against the usa hosted over the summer holidays bromsschool httpstcoagumfvyh,2024-09-14 07:34:13,Positive ❤️,0.6703153848648071,Economics,56
332,well done to ted winterfoldhs for winning the u british taekwondo championships and being selected for team england in an exhibition against the usa hosted over the summer holidays bromsschool httpstcoagumfvyh,2024-09-14 07:34:13,Positive ❤️,0.6703153848648071,Finance,56
333,well done to ted winterfoldhs for winning the u british taekwondo championships and being selected for team england in an exhibition against the usa hosted over the summer holidays bromsschool httpstcoagumfvyh,2024-09-14 07:34:13,Positive ❤️,0.6703153848648071,Investing,56
334,well done to ted winterfoldhs for winning the u british taekwondo championships and being selected for team england in an exhibition against the usa hosted over the summer holidays bromsschool httpstcoagumfvyh,2024-09-14 07:34:13,Positive ❤️,0.6703153848648071,Saving Money,56
335,well done to ted winterfoldhs for winning the u british taekwondo championships and being selected for team england in an exhibition against the usa hosted over the summer holidays bromsschool httpstcoagumfvyh,2024-09-14 07:34:13,Positive ❤️,0.6703153848648071,Management,56
336,well done to ted winterfoldhs for winning the u british taekwondo championships and being selected for team england in an exhibition against the usa hosted over the summer holidays bromsschool httpstcoagumfvyh,2024-09-14 07:34:13,Positive ❤️,0.6703153848648071,Investment,56
337,well done to ted winterfoldhs for winning the u british taekwondo championships and being selected for team england in an exhibition against the usa hosted over the summer holidays bromsschool httpstcoagumfvyh,2024-09-14 07:34:13,Positive ❤️,0.6703153848648071,Money Management,56
338,well done to ted winterfoldhs for winning the u british taekwondo championships and being selected for team england in an exhibition against the usa hosted over the summer holidays bromsschool httpstcoagumfvyh,2024-09-14 07:34:13,Positive ❤️,0.6703153848648071,Economy,56
339,titanofuk im excited for you too luke when i was in england last summer i had the chance to meet with several of the missionaries im praying the lord touches your heart as you meet with them,2024-09-12 05:53:28,Positive ❤️,0.952102780342102,Faith,57
340,titanofuk im excited for you too luke when i was in england last summer i had the chance to meet with several of the missionaries im praying the lord touches your heart as you meet with them,2024-09-12 05:53:28,Positive ❤️,0.952102780342102,Spirituality,57
341,titanofuk im excited for you too luke when i was in england last summer i had the chance to meet with several of the missionaries im praying the lord touches your heart as you meet with them,2024-09-12 05:53:28,Positive ❤️,0.952102780342102,Prayer,57
342,titanofuk im excited for you too luke when i was in england last summer i had the chance to meet with several of the missionaries im praying the lord touches your heart as you meet with them,2024-09-12 05:53:28,Positive ❤️,0.952102780342102,Religion,57
343,titanofuk im excited for you too luke when i was in england last summer i had the chance to meet with several of the missionaries im praying the lord touches your heart as you meet with them,2024-09-12 05:53:28,Positive ❤️,0.952102780342102,Soul,57
344,titanofuk im excited for you too luke when i was in england last summer i had the chance to meet with several of the missionaries im praying the lord touches your heart as you meet with them,2024-09-12 05:53:28,Positive ❤️,0.952102780342102,God,57
345,titanofuk im excited for you too luke when i was in england last summer i had the chance to meet with several of the missionaries im praying the lord touches your heart as you meet with them,2024-09-12 05:53:28,Positive ❤️,0.952102780342102,Christianity,57
346,to mark the end of the summer we have limited edition bromide sets summers end available now in our store with the added bonus of a group chekki if you order all solo sets sales end on the rd september httpstcosdsrqfkmz httpstcorwhxlzmtyn,2024-09-14 15:39:40,Neutral 💛,0.5636149644851685,Summer,58
347,to mark the end of the summer we have limited edition bromide sets summers end available now in our store with the added bonus of a group chekki if you order all solo sets sales end on the rd september httpstcosdsrqfkmz httpstcorwhxlzmtyn,2024-09-14 15:39:40,Neutral 💛,0.5636149644851685,Web,58
348,to mark the end of the summer we have limited edition bromide sets summers end available now in our store with the added bonus of a group chekki if you order all solo sets sales end on the rd september httpstcosdsrqfkmz httpstcorwhxlzmtyn,2024-09-14 15:39:40,Neutral 💛,0.5636149644851685,Online Shopping,58
349,to mark the end of the summer we have limited edition bromide sets summers end available now in our store with the added bonus of a group chekki if you order all solo sets sales end on the rd september httpstcosdsrqfkmz httpstcorwhxlzmtyn,2024-09-14 15:39:40,Neutral 💛,0.5636149644851685,Technology,58
350,to mark the end of the summer we have limited edition bromide sets summers end available now in our store with the added bonus of a group chekki if you order all solo sets sales end on the rd september httpstcosdsrqfkmz httpstcorwhxlzmtyn,2024-09-14 15:39:40,Neutral 💛,0.5636149644851685,Summer Clothing,58
351,to mark the end of the summer we have limited edition bromide sets summers end available now in our store with the added bonus of a group chekki if you order all solo sets sales end on the rd september httpstcosdsrqfkmz httpstcorwhxlzmtyn,2024-09-14 15:39:40,Neutral 💛,0.5636149644851685,Tech,58
352,to mark the end of the summer we have limited edition bromide sets summers end available now in our store with the added bonus of a group chekki if you order all solo sets sales end on the rd september httpstcosdsrqfkmz httpstcorwhxlzmtyn,2024-09-14 15:39:40,Neutral 💛,0.5636149644851685,Online,58
353,to mark the end of the summer we have limited edition bromide sets summers end available now in our store with the added bonus of a group chekki if you order all solo sets sales end on the rd september httpstcosdsrqfkmz httpstcorwhxlzmtyn,2024-09-14 15:39:40,Neutral 💛,0.5636149644851685,Internet,58
354,to mark the end of the summer we have limited edition bromide sets summers end available now in our store with the added bonus of a group chekki if you order all solo sets sales end on the rd september httpstcosdsrqfkmz httpstcorwhxlzmtyn,2024-09-14 15:39:40,Neutral 💛,0.5636149644851685,Ecommerce,58
355,to mark the end of the summer we have limited edition bromide sets summers end available now in our store with the added bonus of a group chekki if you order all solo sets sales end on the rd september httpstcosdsrqfkmz httpstcorwhxlzmtyn,2024-09-14 15:39:40,Neutral 💛,0.5636149644851685,Stores,58
356,anthony gordon best player on the pitch for england in the win over ireland showing exactly what we missed at the euros this summer a natural winger getting in behind causing problems dynamic and providing balance for the team england nufc httpstcovpdfiwqz,2024-09-07 18:03:04,Positive ❤️,0.7163025140762329,Saving,59
357,anthony gordon best player on the pitch for england in the win over ireland showing exactly what we missed at the euros this summer a natural winger getting in behind causing problems dynamic and providing balance for the team england nufc httpstcovpdfiwqz,2024-09-07 18:03:04,Positive ❤️,0.7163025140762329,Economics,59
358,anthony gordon best player on the pitch for england in the win over ireland showing exactly what we missed at the euros this summer a natural winger getting in behind causing problems dynamic and providing balance for the team england nufc httpstcovpdfiwqz,2024-09-07 18:03:04,Positive ❤️,0.7163025140762329,Finance,59
359,anthony gordon best player on the pitch for england in the win over ireland showing exactly what we missed at the euros this summer a natural winger getting in behind causing problems dynamic and providing balance for the team england nufc httpstcovpdfiwqz,2024-09-07 18:03:04,Positive ❤️,0.7163025140762329,Money,59
360,anthony gordon best player on the pitch for england in the win over ireland showing exactly what we missed at the euros this summer a natural winger getting in behind causing problems dynamic and providing balance for the team england nufc httpstcovpdfiwqz,2024-09-07 18:03:04,Positive ❤️,0.7163025140762329,Investing,59
361,anthony gordon best player on the pitch for england in the win over ireland showing exactly what we missed at the euros this summer a natural winger getting in behind causing problems dynamic and providing balance for the team england nufc httpstcovpdfiwqz,2024-09-07 18:03:04,Positive ❤️,0.7163025140762329,Saving Money,59
362,anthony gordon best player on the pitch for england in the win over ireland showing exactly what we missed at the euros this summer a natural winger getting in behind causing problems dynamic and providing balance for the team england nufc httpstcovpdfiwqz,2024-09-07 18:03:04,Positive ❤️,0.7163025140762329,Management,59
363,anthony gordon best player on the pitch for england in the win over ireland showing exactly what we missed at the euros this summer a natural winger getting in behind causing problems dynamic and providing balance for the team england nufc httpstcovpdfiwqz,2024-09-07 18:03:04,Positive ❤️,0.7163025140762329,Investment,59
364,anthony gordon best player on the pitch for england in the win over ireland showing exactly what we missed at the euros this summer a natural winger getting in behind causing problems dynamic and providing balance for the team england nufc httpstcovpdfiwqz,2024-09-07 18:03:04,Positive ❤️,0.7163025140762329,Money Management,59
365,anthony gordon best player on the pitch for england in the win over ireland showing exactly what we missed at the euros this summer a natural winger getting in behind causing problems dynamic and providing balance for the team england nufc httpstcovpdfiwqz,2024-09-07 18:03:04,Positive ❤️,0.7163025140762329,Economy,59
366,brandontriminio today is a beautiful end of summer sunday sharing mother nature in new england httpstcoeilbhqa,2024-09-08 19:33:39,Positive ❤️,0.8728039860725403,Tips,60
367,brandontriminio today is a beautiful end of summer sunday sharing mother nature in new england httpstcoeilbhqa,2024-09-08 19:33:39,Positive ❤️,0.8728039860725403,Summer,60
368,brandontriminio today is a beautiful end of summer sunday sharing mother nature in new england httpstcoeilbhqa,2024-09-08 19:33:39,Positive ❤️,0.8728039860725403,Advice,60
369,brandontriminio today is a beautiful end of summer sunday sharing mother nature in new england httpstcoeilbhqa,2024-09-08 19:33:39,Positive ❤️,0.8728039860725403,Nature,60
370,brandontriminio today is a beautiful end of summer sunday sharing mother nature in new england httpstcoeilbhqa,2024-09-08 19:33:39,Positive ❤️,0.8728039860725403,Travel,60
371,brandontriminio today is a beautiful end of summer sunday sharing mother nature in new england httpstcoeilbhqa,2024-09-08 19:33:39,Positive ❤️,0.8728039860725403,Travel Tips,60
372,brandontriminio today is a beautiful end of summer sunday sharing mother nature in new england httpstcoeilbhqa,2024-09-08 19:33:39,Positive ❤️,0.8728039860725403,Tips And Tricks,60
373,the former chief economist at the bank of england andy haldane tells sophyridgesky that the chancellors warning of a black hole in the public finances in the summer was unnecessary and unhelpful watch politicshub at pm httpstcoclcibgrsu sky yt httpstcoqgzaekii,2024-09-12 15:52:55,Negative 😡,0.9457684755325317,Economics,61
374,the former chief economist at the bank of england andy haldane tells sophyridgesky that the chancellors warning of a black hole in the public finances in the summer was unnecessary and unhelpful watch politicshub at pm httpstcoclcibgrsu sky yt httpstcoqgzaekii,2024-09-12 15:52:55,Negative 😡,0.9457684755325317,Politics,61
375,the former chief economist at the bank of england andy haldane tells sophyridgesky that the chancellors warning of a black hole in the public finances in the summer was unnecessary and unhelpful watch politicshub at pm httpstcoclcibgrsu sky yt httpstcoqgzaekii,2024-09-12 15:52:55,Negative 😡,0.9457684755325317,Economy,61
376,the former chief economist at the bank of england andy haldane tells sophyridgesky that the chancellors warning of a black hole in the public finances in the summer was unnecessary and unhelpful watch politicshub at pm httpstcoclcibgrsu sky yt httpstcoqgzaekii,2024-09-12 15:52:55,Negative 😡,0.9457684755325317,Money,61
377,breakout england star angel gomes is newcastles top january target according to the daily mail and the liverpool tottenham and borussia dortmund are also thought to be keen on signing him in january before his contract expires in the summer nufc nufcfans newcastle httpstcoawgzfhzgml,2024-09-11 22:50:47,Neutral 💛,0.8156418204307556,Real Madrid,62
378,breakout england star angel gomes is newcastles top january target according to the daily mail and the liverpool tottenham and borussia dortmund are also thought to be keen on signing him in january before his contract expires in the summer nufc nufcfans newcastle httpstcoawgzfhzgml,2024-09-11 22:50:47,Neutral 💛,0.8156418204307556,France,62
379,breakout england star angel gomes is newcastles top january target according to the daily mail and the liverpool tottenham and borussia dortmund are also thought to be keen on signing him in january before his contract expires in the summer nufc nufcfans newcastle httpstcoawgzfhzgml,2024-09-11 22:50:47,Neutral 💛,0.8156418204307556,Barcelona,62
380,breakout england star angel gomes is newcastles top january target according to the daily mail and the liverpool tottenham and borussia dortmund are also thought to be keen on signing him in january before his contract expires in the summer nufc nufcfans newcastle httpstcoawgzfhzgml,2024-09-11 22:50:47,Neutral 💛,0.8156418204307556,Defi,62
381,breakout england star angel gomes is newcastles top january target according to the daily mail and the liverpool tottenham and borussia dortmund are also thought to be keen on signing him in january before his contract expires in the summer nufc nufcfans newcastle httpstcoawgzfhzgml,2024-09-11 22:50:47,Neutral 💛,0.8156418204307556,World,62
382,cole palmer has attempted to persuade england teammate ollie watkins to leave aston villa and join chelsea this summer source football insider httpstcoxbkyqfoao,2024-07-17 20:15:00,Negative 😡,0.6648056507110596,World,63
