Unnamed: 0,tweet_content,tweet_date,tweet_location,hashtag,sentiment_score,Sentiment,id_dist,emotion
499,this is what happens if you play to harry kanes strengths england didnt do that in the summer but are doing so now england kane httpstcoejysfqv,2024-09-10 20:31:18,,World,0.6002100110054016,Neutral 💛,66de86f8-4367-44e8-8368-35a978449b03,neutral
500,this is what happens if you play to harry kanes strengths england didnt do that in the summer but are doing so now england kane httpstcoejysfqv,2024-09-10 20:31:18,,Europe,0.6002100110054016,Neutral 💛,66de86f8-4367-44e8-8368-35a978449b03,neutral
501,this is what happens if you play to harry kanes strengths england didnt do that in the summer but are doing so now england kane httpstcoejysfqv,2024-09-10 20:31:18,,england,0.6002100110054016,Neutral 💛,66de86f8-4367-44e8-8368-35a978449b03,neutral
502,made it to europe with my man my man my mannnnn destinations london england mykonos greece paris france cheers to virgo season euro summer,2024-09-13 01:39:43,,Travel Tips,0.933241367340088,Positive ❤️,1e1b1ddb-de63-470f-ac45-42c6e4ecda23,joy
503,made it to europe with my man my man my mannnnn destinations london england mykonos greece paris france cheers to virgo season euro summer,2024-09-13 01:39:43,,Advice,0.933241367340088,Positive ❤️,1e1b1ddb-de63-470f-ac45-42c6e4ecda23,joy
504,made it to europe with my man my man my mannnnn destinations london england mykonos greece paris france cheers to virgo season euro summer,2024-09-13 01:39:43,,Tips,0.933241367340088,Positive ❤️,1e1b1ddb-de63-470f-ac45-42c6e4ecda23,joy
505,made it to europe with my man my man my mannnnn destinations london england mykonos greece paris france cheers to virgo season euro summer,2024-09-13 01:39:43,,Europe,0.933241367340088,Positive ❤️,1e1b1ddb-de63-470f-ac45-42c6e4ecda23,joy
506,made it to europe with my man my man my mannnnn destinations london england mykonos greece paris france cheers to virgo season euro summer,2024-09-13 01:39:43,,Tips And Tricks,0.933241367340088,Positive ❤️,1e1b1ddb-de63-470f-ac45-42c6e4ecda23,joy
507,joe root in test summer tests runs average highest score hundreds fifties wicket catches the mvp of england in test httpstcoxjlzydvdok,2024-09-12 04:27:06,,England,0.6901935338973999,Neutral 💛,17e27bda-d186-4ca9-82fe-5e3baff8f915,neutral
508,joe root in test summer tests runs average highest score hundreds fifties wicket catches the mvp of england in test httpstcoxjlzydvdok,2024-09-12 04:27:06,,Tests,0.6901935338973999,Neutral 💛,17e27bda-d186-4ca9-82fe-5e3baff8f915,neutral
509,joe root in test summer tests runs average highest score hundreds fifties wicket catches the mvp of england in test httpstcoxjlzydvdok,2024-09-12 04:27:06,,Cricket,0.6901935338973999,Neutral 💛,17e27bda-d186-4ca9-82fe-5e3baff8f915,neutral
510,england ratings for the test summer from atkinson and root through to lawrence httpstcowahgvmpp,2024-09-09 15:07:19,,Football,0.4954812228679657,Positive ❤️,4fa747da-101d-4e79-8d63-813920f0874e,neutral
511,england ratings for the test summer from atkinson and root through to lawrence httpstcowahgvmpp,2024-09-09 15:07:19,,Rugby,0.4954812228679657,Positive ❤️,4fa747da-101d-4e79-8d63-813920f0874e,neutral
512,england ratings for the test summer from atkinson and root through to lawrence httpstcowahgvmpp,2024-09-09 15:07:19,,Tests,0.4954812228679657,Positive ❤️,4fa747da-101d-4e79-8d63-813920f0874e,neutral
513,can we really see archie next summer in test set up,2024-09-12 13:01:29,,Tests,0.628526508808136,Neutral 💛,50f31181-a18a-420f-9072-a6b1d6b6ed29,surprise
514,can we really see archie next summer in test set up,2024-09-12 13:01:29,,Artificial Intelligence,0.628526508808136,Neutral 💛,50f31181-a18a-420f-9072-a6b1d6b6ed29,surprise
515,can we really see archie next summer in test set up,2024-09-12 13:01:29,,Ai,0.628526508808136,Neutral 💛,50f31181-a18a-420f-9072-a6b1d6b6ed29,surprise
516,a little different to my usual study related posts but thrilled and honoured to announce ill be representing team england at the world cheerleading championships next summer lets go england httpstcoykwdmxwtfv,2024-09-08 18:01:55,,Money,0.912309467792511,Positive ❤️,64bec18b-433b-4908-8d7a-b66b0d24f10c,joy
517,a little different to my usual study related posts but thrilled and honoured to announce ill be representing team england at the world cheerleading championships next summer lets go england httpstcoykwdmxwtfv,2024-09-08 18:01:55,,Economics,0.912309467792511,Positive ❤️,64bec18b-433b-4908-8d7a-b66b0d24f10c,joy
518,a little different to my usual study related posts but thrilled and honoured to announce ill be representing team england at the world cheerleading championships next summer lets go england httpstcoykwdmxwtfv,2024-09-08 18:01:55,,Saving Money,0.912309467792511,Positive ❤️,64bec18b-433b-4908-8d7a-b66b0d24f10c,joy
519,a little different to my usual study related posts but thrilled and honoured to announce ill be representing team england at the world cheerleading championships next summer lets go england httpstcoykwdmxwtfv,2024-09-08 18:01:55,,Economy,0.912309467792511,Positive ❤️,64bec18b-433b-4908-8d7a-b66b0d24f10c,joy
520,a little different to my usual study related posts but thrilled and honoured to announce ill be representing team england at the world cheerleading championships next summer lets go england httpstcoykwdmxwtfv,2024-09-08 18:01:55,,Management,0.912309467792511,Positive ❤️,64bec18b-433b-4908-8d7a-b66b0d24f10c,joy
521,a little different to my usual study related posts but thrilled and honoured to announce ill be representing team england at the world cheerleading championships next summer lets go england httpstcoykwdmxwtfv,2024-09-08 18:01:55,,Saving,0.912309467792511,Positive ❤️,64bec18b-433b-4908-8d7a-b66b0d24f10c,joy
522,a little different to my usual study related posts but thrilled and honoured to announce ill be representing team england at the world cheerleading championships next summer lets go england httpstcoykwdmxwtfv,2024-09-08 18:01:55,,Money Management,0.912309467792511,Positive ❤️,64bec18b-433b-4908-8d7a-b66b0d24f10c,joy
523,a little different to my usual study related posts but thrilled and honoured to announce ill be representing team england at the world cheerleading championships next summer lets go england httpstcoykwdmxwtfv,2024-09-08 18:01:55,,Investing,0.912309467792511,Positive ❤️,64bec18b-433b-4908-8d7a-b66b0d24f10c,joy
524,a little different to my usual study related posts but thrilled and honoured to announce ill be representing team england at the world cheerleading championships next summer lets go england httpstcoykwdmxwtfv,2024-09-08 18:01:55,,Investment,0.912309467792511,Positive ❤️,64bec18b-433b-4908-8d7a-b66b0d24f10c,joy
525,a little different to my usual study related posts but thrilled and honoured to announce ill be representing team england at the world cheerleading championships next summer lets go england httpstcoykwdmxwtfv,2024-09-08 18:01:55,,Finance,0.912309467792511,Positive ❤️,64bec18b-433b-4908-8d7a-b66b0d24f10c,joy
526,summer is still here and shes perfect if only we had an unlimited amount of new england septembers stillsummer newengland summer httpstcorwurjvly,2024-09-09 22:26:25,,Summer,0.8266157507896423,Positive ❤️,bad6cfeb-54cb-46cc-ab17-559fde1d1f79,joy
527,summer is still here and shes perfect if only we had an unlimited amount of new england septembers stillsummer newengland summer httpstcorwurjvly,2024-09-09 22:26:25,,Summer Break,0.8266157507896423,Positive ❤️,bad6cfeb-54cb-46cc-ab17-559fde1d1f79,joy
528,summer is still here and shes perfect if only we had an unlimited amount of new england septembers stillsummer newengland summer httpstcorwurjvly,2024-09-09 22:26:25,,Summertime,0.8266157507896423,Positive ❤️,bad6cfeb-54cb-46cc-ab17-559fde1d1f79,joy
529,summer is still here and shes perfect if only we had an unlimited amount of new england septembers stillsummer newengland summer httpstcorwurjvly,2024-09-09 22:26:25,,New York City,0.8266157507896423,Positive ❤️,bad6cfeb-54cb-46cc-ab17-559fde1d1f79,joy
530,an appropriate way to round off this summer of signings across mens and womens squads bhafc httpstcojohqprwu,2024-09-13 22:01:02,,Summer,0.6822329163551331,Positive ❤️,c812d571-e233-461d-a0f8-6701654e9eb8,neutral
531,an appropriate way to round off this summer of signings across mens and womens squads bhafc httpstcojohqprwu,2024-09-13 22:01:02,,Football,0.6822329163551331,Positive ❤️,c812d571-e233-461d-a0f8-6701654e9eb8,neutral
532,an appropriate way to round off this summer of signings across mens and womens squads bhafc httpstcojohqprwu,2024-09-13 22:01:02,,Signings,0.6822329163551331,Positive ❤️,c812d571-e233-461d-a0f8-6701654e9eb8,neutral
533,an appropriate way to round off this summer of signings across mens and womens squads bhafc httpstcojohqprwu,2024-09-13 22:01:02,,Sports,0.6822329163551331,Positive ❤️,c812d571-e233-461d-a0f8-6701654e9eb8,neutral
534,alex wilkins one of the summers biggest stockrisers from new england announced his commitment to furman the guard for brooks and middlesex magic explained why he chose furman and his rapid development over the last year from stevehewitt httpstcovzpmvcsv httpstcoudbbounssm,2024-09-13 21:44:18,,Sports Streaming,0.7401747107505798,Neutral 💛,fc73599f-b811-410b-b639-15307ddd54b8,surprise
535,alex wilkins one of the summers biggest stockrisers from new england announced his commitment to furman the guard for brooks and middlesex magic explained why he chose furman and his rapid development over the last year from stevehewitt httpstcovzpmvcsv httpstcoudbbounssm,2024-09-13 21:44:18,,Football,0.7401747107505798,Neutral 💛,fc73599f-b811-410b-b639-15307ddd54b8,surprise
536,alex wilkins one of the summers biggest stockrisers from new england announced his commitment to furman the guard for brooks and middlesex magic explained why he chose furman and his rapid development over the last year from stevehewitt httpstcovzpmvcsv httpstcoudbbounssm,2024-09-13 21:44:18,,Media,0.7401747107505798,Neutral 💛,fc73599f-b811-410b-b639-15307ddd54b8,surprise
537,alex wilkins one of the summers biggest stockrisers from new england announced his commitment to furman the guard for brooks and middlesex magic explained why he chose furman and his rapid development over the last year from stevehewitt httpstcovzpmvcsv httpstcoudbbounssm,2024-09-13 21:44:18,,Sports,0.7401747107505798,Neutral 💛,fc73599f-b811-410b-b639-15307ddd54b8,surprise
538,the space between the lines was similar to jamaica in the copa america this summer under hallgrimsson venezuela got between the lines and england were able to do the same httpstcovdaikzck,2024-09-10 11:02:23,,Usa,0.6132670640945435,Neutral 💛,00753b22-2d49-45f7-b6d7-0d77a6bb8535,neutral
539,the space between the lines was similar to jamaica in the copa america this summer under hallgrimsson venezuela got between the lines and england were able to do the same httpstcovdaikzck,2024-09-10 11:02:23,,United States,0.6132670640945435,Neutral 💛,00753b22-2d49-45f7-b6d7-0d77a6bb8535,neutral
540,the space between the lines was similar to jamaica in the copa america this summer under hallgrimsson venezuela got between the lines and england were able to do the same httpstcovdaikzck,2024-09-10 11:02:23,,Europe,0.6132670640945435,Neutral 💛,00753b22-2d49-45f7-b6d7-0d77a6bb8535,neutral
541,the space between the lines was similar to jamaica in the copa america this summer under hallgrimsson venezuela got between the lines and england were able to do the same httpstcovdaikzck,2024-09-10 11:02:23,,World,0.6132670640945435,Neutral 💛,00753b22-2d49-45f7-b6d7-0d77a6bb8535,neutral
542,the space between the lines was similar to jamaica in the copa america this summer under hallgrimsson venezuela got between the lines and england were able to do the same httpstcovdaikzck,2024-09-10 11:02:23,,America,0.6132670640945435,Neutral 💛,00753b22-2d49-45f7-b6d7-0d77a6bb8535,neutral
543,darren bent branded a horrible man after naming worst transfer of the summer httpstcofdthfjicdx,2024-09-08 14:02:36,,Summer,0.9761369824409484,Negative 😡,3679188f-108a-4b4a-a2fd-d518fffb6891,fear
544,darren bent branded a horrible man after naming worst transfer of the summer httpstcofdthfjicdx,2024-09-08 14:02:36,,Darren Brosnan,0.9761369824409484,Negative 😡,3679188f-108a-4b4a-a2fd-d518fffb6891,fear
545,darren bent branded a horrible man after naming worst transfer of the summer httpstcofdthfjicdx,2024-09-08 14:02:36,,Darren bent,0.9761369824409484,Negative 😡,3679188f-108a-4b4a-a2fd-d518fffb6891,fear
546,south west england hit by over sewage spills after a weekend of heavy rain a group of businesses and residents in exmouth are already taking south west water to court over the impact that beach closures have had on the tourism trade over the summer httpstcopvowqkiy,2024-09-09 17:36:37,,Environment,0.9622201323509216,Negative 😡,172d7770-2496-45ef-bba4-7283e84de4b4,anger
547,south west england hit by over sewage spills after a weekend of heavy rain a group of businesses and residents in exmouth are already taking south west water to court over the impact that beach closures have had on the tourism trade over the summer httpstcopvowqkiy,2024-09-09 17:36:37,,Coronavirus,0.9622201323509216,Negative 😡,172d7770-2496-45ef-bba4-7283e84de4b4,anger
548,south west england hit by over sewage spills after a weekend of heavy rain a group of businesses and residents in exmouth are already taking south west water to court over the impact that beach closures have had on the tourism trade over the summer httpstcopvowqkiy,2024-09-09 17:36:37,,Water,0.9622201323509216,Negative 😡,172d7770-2496-45ef-bba4-7283e84de4b4,anger
549,south west england hit by over sewage spills after a weekend of heavy rain a group of businesses and residents in exmouth are already taking south west water to court over the impact that beach closures have had on the tourism trade over the summer httpstcopvowqkiy,2024-09-09 17:36:37,,Virus,0.9622201323509216,Negative 😡,172d7770-2496-45ef-bba4-7283e84de4b4,anger
550,south west england hit by over sewage spills after a weekend of heavy rain a group of businesses and residents in exmouth are already taking south west water to court over the impact that beach closures have had on the tourism trade over the summer httpstcopvowqkiy,2024-09-09 17:36:37,,Environmental Issues,0.9622201323509216,Negative 😡,172d7770-2496-45ef-bba4-7283e84de4b4,anger
551,wgrumblepants england did an australia its okay to drop off at the end of the summer they just played a heap of cricket,2024-09-09 14:02:17,,Australia,0.5553231239318848,Positive ❤️,8533f522-5ee2-4804-8794-1ca45f09ef23,neutral
552,wgrumblepants england did an australia its okay to drop off at the end of the summer they just played a heap of cricket,2024-09-09 14:02:17,,World,0.5553231239318848,Positive ❤️,8533f522-5ee2-4804-8794-1ca45f09ef23,neutral
553,wgrumblepants england did an australia its okay to drop off at the end of the summer they just played a heap of cricket,2024-09-09 14:02:17,,Cricket,0.5553231239318848,Positive ❤️,8533f522-5ee2-4804-8794-1ca45f09ef23,neutral
554,no because why after literally summer days it hit september and england was like lets freeze them,2024-09-13 07:52:49,,Summer,0.9226729869842528,Negative 😡,4ef64304-fb81-4f2f-be0f-a1c5774659e1,surprise
555,no because why after literally summer days it hit september and england was like lets freeze them,2024-09-13 07:52:49,,Summer Break,0.9226729869842528,Negative 😡,4ef64304-fb81-4f2f-be0f-a1c5774659e1,surprise
556,no because why after literally summer days it hit september and england was like lets freeze them,2024-09-13 07:52:49,,Europe,0.9226729869842528,Negative 😡,4ef64304-fb81-4f2f-be0f-a1c5774659e1,surprise
557,our director andrew stokes was a guest morningads lock in podcast talking tourism reflecting on the mixed summer for many destinations highlighting the great visitor offer on our doorstep for all weather amp budgets as we head into autumnfrom httpstcofjhoiowxp,2024-09-09 15:46:07,,Travel Tips,0.4815137982368469,Positive ❤️,efba9ed2-5eec-45ad-bd02-05db4c7aff4f,joy
558,our director andrew stokes was a guest morningads lock in podcast talking tourism reflecting on the mixed summer for many destinations highlighting the great visitor offer on our doorstep for all weather amp budgets as we head into autumnfrom httpstcofjhoiowxp,2024-09-09 15:46:07,,Advice,0.4815137982368469,Positive ❤️,efba9ed2-5eec-45ad-bd02-05db4c7aff4f,joy
559,our director andrew stokes was a guest morningads lock in podcast talking tourism reflecting on the mixed summer for many destinations highlighting the great visitor offer on our doorstep for all weather amp budgets as we head into autumnfrom httpstcofjhoiowxp,2024-09-09 15:46:07,,Tips,0.4815137982368469,Positive ❤️,efba9ed2-5eec-45ad-bd02-05db4c7aff4f,joy
560,our director andrew stokes was a guest morningads lock in podcast talking tourism reflecting on the mixed summer for many destinations highlighting the great visitor offer on our doorstep for all weather amp budgets as we head into autumnfrom httpstcofjhoiowxp,2024-09-09 15:46:07,,Tips And Tricks,0.4815137982368469,Positive ❤️,efba9ed2-5eec-45ad-bd02-05db4c7aff4f,joy
561,our director andrew stokes was a guest morningads lock in podcast talking tourism reflecting on the mixed summer for many destinations highlighting the great visitor offer on our doorstep for all weather amp budgets as we head into autumnfrom httpstcofjhoiowxp,2024-09-09 15:46:07,,Travel,0.4815137982368469,Positive ❤️,efba9ed2-5eec-45ad-bd02-05db4c7aff4f,joy
562,zacksny the last time sri lanka played at the oval in england was in the late summer of murali took wickets sanath scored a double century and we won the game sri lanka hasnt been given a match there since this time its the first time since that weve been scheduled,2024-09-09 12:53:38,,sri lanka,0.4528591930866241,Neutral 💛,5c5b8a1e-74a3-455c-b9ac-0dea3247ffdf,joy
563,zacksny the last time sri lanka played at the oval in england was in the late summer of murali took wickets sanath scored a double century and we won the game sri lanka hasnt been given a match there since this time its the first time since that weve been scheduled,2024-09-09 12:53:38,,World,0.4528591930866241,Neutral 💛,5c5b8a1e-74a3-455c-b9ac-0dea3247ffdf,joy
564,zacksny the last time sri lanka played at the oval in england was in the late summer of murali took wickets sanath scored a double century and we won the game sri lanka hasnt been given a match there since this time its the first time since that weve been scheduled,2024-09-09 12:53:38,,Cricket,0.4528591930866241,Neutral 💛,5c5b8a1e-74a3-455c-b9ac-0dea3247ffdf,joy
565,keira walsh requested to leave fc barcelona this summer and she wishes to return to england and be with her family in a delicate personal moment bara considers keira the best in the world in an essential position in the teams game and for this reason it has rejected httpstcoxeshdlakf,2024-09-13 18:38:47,,World,0.3991270959377289,Neutral 💛,45622fc1-9c1d-436a-b2a8-bedae1eaa9a0,sadness
566,keira walsh requested to leave fc barcelona this summer and she wishes to return to england and be with her family in a delicate personal moment bara considers keira the best in the world in an essential position in the teams game and for this reason it has rejected httpstcoxeshdlakf,2024-09-13 18:38:47,,Europe,0.3991270959377289,Neutral 💛,45622fc1-9c1d-436a-b2a8-bedae1eaa9a0,sadness
567,keira walsh requested to leave fc barcelona this summer and she wishes to return to england and be with her family in a delicate personal moment bara considers keira the best in the world in an essential position in the teams game and for this reason it has rejected httpstcoxeshdlakf,2024-09-13 18:38:47,,Defi,0.3991270959377289,Neutral 💛,45622fc1-9c1d-436a-b2a8-bedae1eaa9a0,sadness
568,keira walsh requested to leave fc barcelona this summer and she wishes to return to england and be with her family in a delicate personal moment bara considers keira the best in the world in an essential position in the teams game and for this reason it has rejected httpstcoxeshdlakf,2024-09-13 18:38:47,,Barcelona,0.3991270959377289,Neutral 💛,45622fc1-9c1d-436a-b2a8-bedae1eaa9a0,sadness
569,tv bbc newsround chegwin checks it out the muppet babies news no place like home eastenders last of the summer wine you must be the husband news truckers film carry on england httpstcoggfodjtmhx,2024-09-08 18:55:04,,Television,0.5475677847862244,Neutral 💛,26747c31-ad96-4c07-bd6f-cb93b4209563,neutral
570,tv bbc newsround chegwin checks it out the muppet babies news no place like home eastenders last of the summer wine you must be the husband news truckers film carry on england httpstcoggfodjtmhx,2024-09-08 18:55:04,,Tv Shows,0.5475677847862244,Neutral 💛,26747c31-ad96-4c07-bd6f-cb93b4209563,neutral
571,tv bbc newsround chegwin checks it out the muppet babies news no place like home eastenders last of the summer wine you must be the husband news truckers film carry on england httpstcoggfodjtmhx,2024-09-08 18:55:04,,Media,0.5475677847862244,Neutral 💛,26747c31-ad96-4c07-bd6f-cb93b4209563,neutral
572,tv bbc newsround chegwin checks it out the muppet babies news no place like home eastenders last of the summer wine you must be the husband news truckers film carry on england httpstcoggfodjtmhx,2024-09-08 18:55:04,,Entertainment,0.5475677847862244,Neutral 💛,26747c31-ad96-4c07-bd6f-cb93b4209563,neutral
573,philsalt fireworks in cardiff dont miss englandcricket in it action at emirates old trafford next summer enter the ticket ballot httpstcogqmwzsrbuk httpstcopcdlmgtqgx,2024-09-13 19:35:29,,Money,0.7734203934669495,Neutral 💛,4eaf6017-465e-4389-ac22-741f936300d1,sadness
574,philsalt fireworks in cardiff dont miss englandcricket in it action at emirates old trafford next summer enter the ticket ballot httpstcogqmwzsrbuk httpstcopcdlmgtqgx,2024-09-13 19:35:29,,Economics,0.7734203934669495,Neutral 💛,4eaf6017-465e-4389-ac22-741f936300d1,sadness
575,philsalt fireworks in cardiff dont miss englandcricket in it action at emirates old trafford next summer enter the ticket ballot httpstcogqmwzsrbuk httpstcopcdlmgtqgx,2024-09-13 19:35:29,,Saving Money,0.7734203934669495,Neutral 💛,4eaf6017-465e-4389-ac22-741f936300d1,sadness
576,philsalt fireworks in cardiff dont miss englandcricket in it action at emirates old trafford next summer enter the ticket ballot httpstcogqmwzsrbuk httpstcopcdlmgtqgx,2024-09-13 19:35:29,,Economy,0.7734203934669495,Neutral 💛,4eaf6017-465e-4389-ac22-741f936300d1,sadness
577,philsalt fireworks in cardiff dont miss englandcricket in it action at emirates old trafford next summer enter the ticket ballot httpstcogqmwzsrbuk httpstcopcdlmgtqgx,2024-09-13 19:35:29,,Management,0.7734203934669495,Neutral 💛,4eaf6017-465e-4389-ac22-741f936300d1,sadness
578,philsalt fireworks in cardiff dont miss englandcricket in it action at emirates old trafford next summer enter the ticket ballot httpstcogqmwzsrbuk httpstcopcdlmgtqgx,2024-09-13 19:35:29,,Saving,0.7734203934669495,Neutral 💛,4eaf6017-465e-4389-ac22-741f936300d1,sadness
579,philsalt fireworks in cardiff dont miss englandcricket in it action at emirates old trafford next summer enter the ticket ballot httpstcogqmwzsrbuk httpstcopcdlmgtqgx,2024-09-13 19:35:29,,Money Management,0.7734203934669495,Neutral 💛,4eaf6017-465e-4389-ac22-741f936300d1,sadness
580,philsalt fireworks in cardiff dont miss englandcricket in it action at emirates old trafford next summer enter the ticket ballot httpstcogqmwzsrbuk httpstcopcdlmgtqgx,2024-09-13 19:35:29,,Investing,0.7734203934669495,Neutral 💛,4eaf6017-465e-4389-ac22-741f936300d1,sadness
581,philsalt fireworks in cardiff dont miss englandcricket in it action at emirates old trafford next summer enter the ticket ballot httpstcogqmwzsrbuk httpstcopcdlmgtqgx,2024-09-13 19:35:29,,Investment,0.7734203934669495,Neutral 💛,4eaf6017-465e-4389-ac22-741f936300d1,sadness
582,philsalt fireworks in cardiff dont miss englandcricket in it action at emirates old trafford next summer enter the ticket ballot httpstcogqmwzsrbuk httpstcopcdlmgtqgx,2024-09-13 19:35:29,,Finance,0.7734203934669495,Neutral 💛,4eaf6017-465e-4389-ac22-741f936300d1,sadness
583,joe root won the test player of the summer award the greatest england test batter ever engvsl viratkohli viratkohli shubmangill rishabhpant ruturajgaikwad ravindrajadeja httpstcoqpuyvgfu,2024-09-09 12:55:41,,England,0.4101583659648895,Positive ❤️,3cc908d9-44b0-434e-99c3-5d4c99159b26,joy
584,joe root won the test player of the summer award the greatest england test batter ever engvsl viratkohli viratkohli shubmangill rishabhpant ruturajgaikwad ravindrajadeja httpstcoqpuyvgfu,2024-09-09 12:55:41,,World,0.4101583659648895,Positive ❤️,3cc908d9-44b0-434e-99c3-5d4c99159b26,joy
585,joe root won the test player of the summer award the greatest england test batter ever engvsl viratkohli viratkohli shubmangill rishabhpant ruturajgaikwad ravindrajadeja httpstcoqpuyvgfu,2024-09-09 12:55:41,,Cricket,0.4101583659648895,Positive ❤️,3cc908d9-44b0-434e-99c3-5d4c99159b26,joy
586,joe root won the test player of the summer award the greatest england test batter ever engvsl viratkohli viratkohli shubmangill rishabhpant ruturajgaikwad ravindrajadeja httpstcoqpuyvgfu,2024-09-09 12:55:41,,england,0.4101583659648895,Positive ❤️,3cc908d9-44b0-434e-99c3-5d4c99159b26,joy
587,quite comical that southgate had these two players at his disposal and he let them both sit on the bench in the summer,2024-09-09 16:22:48,,football,0.5676159858703613,Positive ❤️,5f94b0e2-31fb-4cc8-9a49-412ed673a289,surprise
588,quite comical that southgate had these two players at his disposal and he let them both sit on the bench in the summer,2024-09-09 16:22:48,,Southgate,0.5676159858703613,Positive ❤️,5f94b0e2-31fb-4cc8-9a49-412ed673a289,surprise
589,manchester united could make a move for crystal palace and england forward eberechi eze next summer mennewsdesk httpstcozhfvvquf,2024-09-10 11:55:04,,Money,0.5928162336349487,Neutral 💛,1cfbf4d0-5933-460d-95a0-abb576628f45,joy
590,manchester united could make a move for crystal palace and england forward eberechi eze next summer mennewsdesk httpstcozhfvvquf,2024-09-10 11:55:04,,Economics,0.5928162336349487,Neutral 💛,1cfbf4d0-5933-460d-95a0-abb576628f45,joy
591,manchester united could make a move for crystal palace and england forward eberechi eze next summer mennewsdesk httpstcozhfvvquf,2024-09-10 11:55:04,,Saving Money,0.5928162336349487,Neutral 💛,1cfbf4d0-5933-460d-95a0-abb576628f45,joy
592,manchester united could make a move for crystal palace and england forward eberechi eze next summer mennewsdesk httpstcozhfvvquf,2024-09-10 11:55:04,,Economy,0.5928162336349487,Neutral 💛,1cfbf4d0-5933-460d-95a0-abb576628f45,joy
593,manchester united could make a move for crystal palace and england forward eberechi eze next summer mennewsdesk httpstcozhfvvquf,2024-09-10 11:55:04,,Management,0.5928162336349487,Neutral 💛,1cfbf4d0-5933-460d-95a0-abb576628f45,joy
594,manchester united could make a move for crystal palace and england forward eberechi eze next summer mennewsdesk httpstcozhfvvquf,2024-09-10 11:55:04,,Saving,0.5928162336349487,Neutral 💛,1cfbf4d0-5933-460d-95a0-abb576628f45,joy
595,manchester united could make a move for crystal palace and england forward eberechi eze next summer mennewsdesk httpstcozhfvvquf,2024-09-10 11:55:04,,Money Management,0.5928162336349487,Neutral 💛,1cfbf4d0-5933-460d-95a0-abb576628f45,joy
596,manchester united could make a move for crystal palace and england forward eberechi eze next summer mennewsdesk httpstcozhfvvquf,2024-09-10 11:55:04,,Investing,0.5928162336349487,Neutral 💛,1cfbf4d0-5933-460d-95a0-abb576628f45,joy
597,manchester united could make a move for crystal palace and england forward eberechi eze next summer mennewsdesk httpstcozhfvvquf,2024-09-10 11:55:04,,Investment,0.5928162336349487,Neutral 💛,1cfbf4d0-5933-460d-95a0-abb576628f45,joy
598,manchester united could make a move for crystal palace and england forward eberechi eze next summer mennewsdesk httpstcozhfvvquf,2024-09-10 11:55:04,,Finance,0.5928162336349487,Neutral 💛,1cfbf4d0-5933-460d-95a0-abb576628f45,joy
599,a successful summer for england ends in a bit of frustration falling short of winning every test in their home summer a feat not achieved since httpstcovionqofz engvsl httpstcocxjlikf,2024-09-09 18:30:00,,Coronavirus,0.6202327609062195,Negative 😡,bf61d77e-588f-4b73-8703-126d4f4ce042,anger
600,a successful summer for england ends in a bit of frustration falling short of winning every test in their home summer a feat not achieved since httpstcovionqofz engvsl httpstcocxjlikf,2024-09-09 18:30:00,,England,0.6202327609062195,Negative 😡,bf61d77e-588f-4b73-8703-126d4f4ce042,anger
601,a successful summer for england ends in a bit of frustration falling short of winning every test in their home summer a feat not achieved since httpstcovionqofz engvsl httpstcocxjlikf,2024-09-09 18:30:00,,World,0.6202327609062195,Negative 😡,bf61d77e-588f-4b73-8703-126d4f4ce042,anger
602,a successful summer for england ends in a bit of frustration falling short of winning every test in their home summer a feat not achieved since httpstcovionqofz engvsl httpstcocxjlikf,2024-09-09 18:30:00,,Virus,0.6202327609062195,Negative 😡,bf61d77e-588f-4b73-8703-126d4f4ce042,anger
603,a successful summer for england ends in a bit of frustration falling short of winning every test in their home summer a feat not achieved since httpstcovionqofz engvsl httpstcocxjlikf,2024-09-09 18:30:00,,Cricket,0.6202327609062195,Negative 😡,bf61d77e-588f-4b73-8703-126d4f4ce042,anger
604,for the umpteenth time pak and wi cannot be grouped with bang and zim its stupid when considering his away record in sena it is important to consider the fact he mostly played match series without too many warmups and he toured england during early summer,2024-09-10 19:16:57,,World,0.8829546570777893,Negative 😡,93a96659-c183-428e-82ff-6e9dd3782340,joy
605,for the umpteenth time pak and wi cannot be grouped with bang and zim its stupid when considering his away record in sena it is important to consider the fact he mostly played match series without too many warmups and he toured england during early summer,2024-09-10 19:16:57,,pakistan,0.8829546570777893,Negative 😡,93a96659-c183-428e-82ff-6e9dd3782340,joy
606,for the umpteenth time pak and wi cannot be grouped with bang and zim its stupid when considering his away record in sena it is important to consider the fact he mostly played match series without too many warmups and he toured england during early summer,2024-09-10 19:16:57,,South Africa,0.8829546570777893,Negative 😡,93a96659-c183-428e-82ff-6e9dd3782340,joy
607,for the umpteenth time pak and wi cannot be grouped with bang and zim its stupid when considering his away record in sena it is important to consider the fact he mostly played match series without too many warmups and he toured england during early summer,2024-09-10 19:16:57,,wimbledon,0.8829546570777893,Negative 😡,93a96659-c183-428e-82ff-6e9dd3782340,joy
608,went to bed fully intending to get up early to go for a walk woke up after am realizing quickly that failed lol so i decided to swap the walk for a couple hrs in the pool seeing as late new england summer has blessed us w a few more degree days soaked in that sunshine,2024-09-14 19:55:32,,Summer,0.4220465421676636,Positive ❤️,18efede6-4300-4e48-b4d8-c4623dbb0060,surprise
